Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1539034693163,84875590379801,6.1408305,7.917935,0.086220704
android.sensor.accelerometer,1539034693176,84875610321177,6.11688,7.807764,-0.16286133
android.sensor.accelerometer,1539034693191,84875630262681,6.3851223,7.774234,-0.12933107
android.sensor.accelerometer,1539034693212,84875650204057,6.5623536,7.7598634,0.18681154
android.sensor.accelerometer,1539034693231,84875670145433,6.4090724,7.7407036,0.22992188
android.sensor.accelerometer,1539034693251,84875690086071,6.2797413,7.7071733,0.028740235
android.sensor.accelerometer,1539034693272,84875710027447,6.452183,7.673643,-0.21076173
android.sensor.accelerometer,1539034693292,84875729968695,6.4282327,7.6305327,-0.10538086
android.sensor.accelerometer,1539034693312,84875749910071,6.198311,7.6401124,0.19160157
android.sensor.accelerometer,1539034693332,84875769851447,6.0402393,7.7167535,0.30177248
android.sensor.accelerometer,1539034693352,84875789798411,6.2653713,7.822134,0.09580079
android.sensor.accelerometer,1539034693372,84875809739915,6.4905033,7.8748245,-0.30177248
android.sensor.accelerometer,1539034693392,84875829681291,6.471343,7.941885,-0.46463382
android.sensor.accelerometer,1539034693412,84875849622795,6.6821046,8.248447,-0.5939649
android.sensor.accelerometer,1539034693432,84875869564171,6.6437845,8.392149,-1.4130616
android.sensor.accelerometer,1539034693451,84875889509344,6.615044,8.59333,-2.2561085
android.sensor.accelerometer,1539034693472,84875909450848,7.9945755,9.168135,-3.1087356
android.sensor.accelerometer,1539034693492,84875929392352,8.55501,9.168135,-4.742139
android.sensor.accelerometer,1539034693512,84875949333856,7.6305327,8.751402,-5.877378
android.sensor.accelerometer,1539034693532,84875969275360,7.0413575,8.171807,-5.484595
android.sensor.accelerometer,1539034693551,84875989221289,8.650811,7.29523,-5.120552
android.sensor.accelerometer,1539034693571,84876009162793,9.77647,6.825806,-4.2200246
android.sensor.accelerometer,1539034693591,84876029104425,8.50711,6.342012,-4.368516
android.sensor.accelerometer,1539034693611,84876049046057,5.8103175,5.633086,-4.2296047
